"Empires","","facebook.com/weareempires","","","","Chicago","IL",""
"The Darcys","","facebook.com/itsthedarcys","","","","Toronto","ON","CANADA"
"Trust","","facebook.com/dressedforspace","","","","Toronto","ON","CANADA"
"Mariachi Las Pioneras de Mexico","","","youtube.com/watch?v=n_xC4ROUM30","","","Mexico City","","MEXICO"
"Utopians","utopians.com.ar","facebook.com/losutopians","youtube.com/utopians","sonicbids.com/band/Utopians2","","Buenos Aires","","ARGENTINA"
"Bobby Bare, Jr.","","facebook.com/bobbybarejrmusic?ref=ts","youtube.com/user/barejunior","","","Nashville","TN",""
"Maya Vik","","facebook.com/mayavikcom","youtube.com/playlist?list=PLABA5D537F7DD8084","","","Oslo","","NORWAY"
"Rock N' Roll Radio","","facebook.com/rnrrpage","youtube.com/bandRockNRollRadio","","","Seoul","","SOUTH KOREA"
"Gavin Turek","","facebook.com/gavinturekofficial","youtube.com/gavinturek","","","Los Angeles","CA",""
"Daley","","facebook.com/daleyofficial","youtube.com/user/DaleyUK","","","Manchester","","UK-ENGLAND"
"Dave Hause","","facebook.com/DaveHauseMusic","youtube.com/user/davehausemusic","","","Philadelphia","PA",""
"ChoZe","","","","","","Atlanta","GA",""
"Phantogram","","facebook.com/Phantogram","youtube.com/artist/phantogram","","","Saratoga Springs","NY",""
"St. Vincent","","facebook.com/st.vincent","youtube.com/artist/st-vincent","","","New York","NY",""
"Felo","","facebook.com/feloakafelony","youtube.com/felonytv","","","Houston","TX",""
"September Girls","","facebook.com/septembergirls","youtube.com/septembergirlstv","","","Dublin","","IRELAND"
"Natasha Mosley","","","youtube.com/natashamosley","","","Atlanta","GA",""
"Zuse","","","youtube.com/iamzuse","","","Atlanta","GA",""
"Mike Fresh","","facebook.com/mikefresh5star","youtube.com/mikefresh5star","","","Atlanta","GA",""
"Spirit Animal","spiritanimal.us","facebook.com/SpiritAnimalUS","youtube.com/spiritanimalmusic","sonicbids.com/band/SpiritAnimal","","Brooklyn","NY",""
"Cerebral Ballzy","","facebook.com/cerebralballzy","youtube.com/user/TheCerebralballzy","","","Brooklyn","NY",""
"The Blind Pets","theblindpets.com","facebook.com/theblindpets","youtube.com/watch?v=WTVbOuMZRd4","sonicbids.com/band/TheBlindPets","","austin","TX",""
"Arthur Beatrice","","facebook.com/arthurbeatrice","youtube.com/arthurbeatricevevo","","","London","","UK-ENGLAND"
"Cate Le Bon","","facebook.com/CateLeBon","youtube.com/watch?v=5h5s8ydmDhM","","","Cardiff","","UK-WALES"
"We Were Promised Jetpacks","","facebook.com/wewerepromisedjetpacks","","","","Edinburgh","","UK-SCOTLAND"
"Syd Arthur","","facebook.com/sydarthur","youtube.com/sydarthur","","","Canterbury","","UK-ENGLAND"
"Tech N9ne","","","","","","Kansas City","MO",""
"Krizz Kaliko","","","","","","Kansas City","MO",""
"Dj Paul of Three 6 Mafia","youtube.com/watch?v=I3ySZ3rlazo&feature=c4-overview&list=UU-rRDx7NkObaaHmxEYsYhNQ","facebook.com/three6mafia","youtube.com/djpaulkomtv","sonicbids.com/band/DAMAFIA6iX","","Memphis","TN",""
"LNS Crew","","facebook.com/lnscrew","youtube.com/user/LNSCrewTV","sonicbids.com/band/kyddlns","","Austin","TX",""
"Kevin Gates","","facebook.com/kvngates","youtube.com/user/kevingatesTV?feature=c4-overview","","","Baton Rouge","LA",""
"Rittz","","facebook.com/rittzmusic","","","","Atlanta","GA",""
"Quiet Company","","facebook.com/quietcompany","youtube.com/quietcompany","","","Austin","TX",""
"Fenster","","facebook.com/fenstermusic","youtube.com/playlist?list=PL7mWG0vc1FqGFS-p1UjS3VSzygdDlqeqX","","","Berlin","","GERMANY"
"Saintseneca","","facebook.com/Saintseneca","youtube.com/saintsenecaofficial","","","Columbus","OH",""
"Soledad Velez","absolutebeginners.es","facebook.com/pages/soledad-v%C3%A9lez/106915432687720","youtube.com/user/AbsoluteBeginnersVlc","sonicbids.com/band/SOLEDADVELEZ","","Valencia City","","SPAIN"
"Jambinai","","facebook.com/jambinaiofficial","youtu.be/K6ABpjyc1Gs","","","Seoul","","SOUTH KOREA"
"Southern Hospitality DJ's","","facebook.com/southernhospitality","","","","London","","UK-ENGLAND"
"Christopher Owens","","https://www.facebook.com/christopherowensonline","","","","San Francisco","CA",""
"Bestial Mouths","","facebook.com/BESTIALMOUTHS","","","","Los Angeles","CA",""
"Dustin Cavazos","","facebook.com/dustinmosescavazos","youtube.com/dustincavazos","","","Dallas","TX",""
"Lowkey","","facebook.com/theLOEGz","youtube.com/user/LOEGzVEVO","","","Austin","TX",""
"Cory Kendrix","lnscrew.com","facebook.com/Cory.Kendrix/","youtube.com/watch?v=ZWlHovZLfgk&list=PL7DFA15A708120910","sonicbids.com/band/CoryKendrixLNS","","Austin","TX",""
"Crew54","slaprapz.com","facebook.com/crew54music","youtube.com/damosman","sonicbids.com/band/Crew54","","Central Texas","TX",""
"Sage The Gemini","","facebook.com/SageTheGemini","youtube.com/user/SageTheGeminiVEVO?feature=watch","","","Fairfield","CA",""
"Tanya Morgan","","facebook.com/tanyamorganmusic","youtube.com/user/Imprint180/videos","","","Brooklyn","NY",""
"Soul Khan","","facebook.com/soulkhan","youtube.com/soulkhan","","","Brooklyn","NY",""
"Karma Jonze","karmajonze.us","facebook.com/karmajonze","youtube.com/karmajonze","sonicbids.com/band/KarmaJonze2","","Austin","TX",""
"Kayo Dot","kayodot.net","facebook.com/kayodot.official","","sonicbids.com/band/KayoDot3","","Brooklyn","NY",""
"Mariachi Las Altenas","mariachilasaltenas.com","facebook.com/pages/Mariachi-Las-Alte%C3%B1as/98390876334","youtube.com/watch?v=Sza9XLukbNE","sonicbids.com/band/MariachiLasAltenas","","San Antonio","TX",""
"Cello Fury","cellofury.com","facebook.com/cellofury","youtube.com/cellofury","sonicbids.com/band/cellofury","","Pittsburgh","PA",""
"Seryn","","facebook.com/serynsound","","","","Denton","TX",""
"Li'l Cap'n Travis","","facebook.com/lilcapn","youtube.com/watch?v=NTHP5cgSJcA","","","Austin","TX",""
"HVOB","","facebook.com/HVOBMUSIC","youtube.com/watch?v=KXntamEu1tk","","","Vienna","","AUSTRIA"
"My Jerusalem","","facebook.com/myjerusalem","youtube.com/MyJerusalemVEVO","","","Austin","TX",""
"Jon Dee Graham","","","","","","Austin","TX",""
"Elizabeth & the Catapult","onesheet.com/eandthec/profile/#overview","facebook.com/elizabethandthecatapult","","sonicbids.com/band/ElizabeththeCatapult","","Brooklyn","NY",""
"Hurray for the Riff Raff","hurrayfortheriffraff.com","facebook.com/hurrayfortheriffraff","youtube.com/user/hurrayfortheriffraff","sonicbids.com/band/HurrayfortheRiffRaff2","","New Orleans","LA",""
"Radkey","","facebook.com/radkeyband","youtube.com/user/RADKEYVideo","","","Saint Joseph","MO",""
"Andrew Belle","","facebook.com/andrewbelle","youtube.com/andrewbelle","","","Chicago","IL",""
"Future Islands","","facebook.com/pages/Future-Islands/161555136568","","","","Baltimore","MD",""
"SKATERS","","facebook.com/skatersnyc","youtube.com/skatersnyc","","","New York","NY",""
"Mirah","","facebook.com/mirahmusic","youtube.com/artist/mirah","","","Brooklyn","NY",""
"Gripin","","facebook.com/gripin?fref=ts","youtube.com/artist/gripin?feature=watch_metadata","","","Istanbul","","TURKEY"
"Jeff Lofton","","facebook.com/jeffloftonquartet","youtube.com/user/jefflofton/videos","","","Austin","TX",""
"Anamanaguchi","","facebook.com/anamanaguchi","youtube.com/anamanaguchi","","","New York","NY",""
"TORRES","snd.sc/ZEb8mA","facebook.com/torresmusicofficial","youtube.com/torreslovesyou","sonicbids.com/band/TORRES","","Brooklyn","NY",""
"Jonny Two Bags","","facebook.com/jonnytwobags","","","","Orange County","CA",""
"Highasakite","highasakite.no","facebook.com/highasakitemusic","youtube.com/user/Highasakiteband","sonicbids.com/band/Highasakite2","","Oslo","","NORWAY"
"Streets of Laredo","streets-of-laredo.com","www.facebook.com/streetsoflaredo","www.youtube.com/streetslaredo","sonicbids.com/band/StreetsofLaredo","","Brooklyn","NY",""
"Black Tusk","","facebook.com/blacktusk","youtube.com/blacktusk","","","Savannah","GA",""
"Peelander-Z","","facebook.com/peelanderz","youtube.com/peelanderz","","","New York","",""
"Claire","","facebook.com/#!/clairemusicofficial","youtube.com/user/weareclaire","","","Munich","","GERMANY"
"The Kooks","","facebook.com/thekooksofficial","youtube.com/user/thekooksofficial/about","","","Brighton","","UK-ENGLAND"
"Ces Cru","","facebook.com/cescrufan","","","","Kansas City","MO",""
"Kadavar","","https://www.facebook.com/KadavarOfficial?ref=br_tf","http://www.youtube.com/watch?v=L2SdzgPj3_o","","","Berlin","","GERMANY"
"Tinariwen","","facebook.com/tinariwenmusic","youtube.com/user/Tinariwen","","","Azawad","","MALI"
"Tribe One","","facebook.com/tribeonewon","youtube.com/tribeonewon","","","Atlanta","GA",""
"Why Not Satellite","","www.facebook.com/pages/Why-Not-Satellite/160138524036778?ref=hl","http://youtu.be/n-lvlXCCMfc","","","Austin","TX",""
"Baby Robots","","","","","","Austin","TX",""
"Pink Nasty","","facebook.com/pages/Pink-Nasty/30398070196","youtube.com/watch?v=2DCimcKaNY4","","","Wichita","KS",""
"Danny B. Harvey","","facebook.com/dannybharveymusic","youtube.com/user/Rockat2000","","","Austin","TX",""
"Fresno","deezer.com/br/artist/361646","facebook.com/oficialfresno","youtube.com/fresnoVEVO","sonicbids.com/band/fresnorock","","Porto Alegre","","BRAZIL"
"ROMI","","","youtube.com/watch?v=3PklHyhIdO4","sonicbids.com/band/romi","","Sendai","","JAPAN"
"Sage Francis","","facebook.com/SageFrancis","youtube.com/strangefamousrecords","","","Providence","RI",""
"Vic Mensa","","https://www.facebook.com/VicMensa1","http://www.youtube.com/vicmensa","","","Chicago","IL",""
"Talib Kweli","","facebook.com/talibkweli","youtube.com/talibkweli","","","Brooklyn","NY",""
"Cory Mo","","facebook.com/corymomusic","youtube.com/corymomusic","","","Houston","TX",""
"Go DJ JB","","facebook.com/JamesDJJBNelson","","","","Austin","TX",""
"Pins","","facebook.com/wearepins","youtube.com/wearepins","","","Manchester","","UK-ENGLAND"
"Mimicking Birds","","facebook.com/MimickingBirds","youtube.com/user/MimickingBirds","","","Portland","OR",""
"The Griswolds","thegriswolds.com.au","facebook.com/thegriswolds","youtube.com/user/thegriswoldsVEVO","","","Sydney","NSW","AUSTRALIA"
"David Ramirez","","facebook.com/davidramirezaustin","youtube.com/davidramireztunes","","","Austin","TX",""
"Windhand","","facebook.com/WindhandVA","youtube.com/RelapseRecords","","","Richmond","VA",""
"Nothing","","facebook.com/BANDOFNOTHING","","","","Philadelphia","PA",""
"Primitive Man","","facebook.com/primitivemandoom","","","","Denver","CO",""
"The Ghost of a Saber Tooth Tiger (Sean Lennon)","","facebook.com/thegoastt","youtube.com/artist/the-ghost-of-a-saber-tooth-tiger","","","New York","NY",""
"OFF!","","facebook.com/offband?ref=ts","youtube.com/offofficial","","","Los Angeles","CA",""
"No Brain","","facebook.com/nobrainpunk","","","","Seoul","","SOUTH KOREA"
"Side Effect","instagram.com/sideeffectburma","facebook.com/5ide3ffect","youtube.com/5ide3ffect","sonicbids.com/band/SideEffectBurma","","Yangon","","MYANMAR "
"Parade of Lights","","https://www.facebook.com/paradeoflights","http://www.youtube.com/paradeoflightsmusic","","","Los Angeles","CA",""
"Jamestown Revival","jamestownrevival.com","www.facebook.com/jamestownrevival","","sonicbids.com/band/JamestownRevivalMusic","","Austin","TX",""
"Ringworm","","facebook.com/Ringworm13","","","","Cleveland","OH",""
"Arborea","arboreamusic.com","facebook.com/Arborea","youtube.com/summerstreetrecords","sonicbids.com/band/Arborea","","Lewiston","ME",""
"Coldair","coldairmusic.com/music","facebook.com/coldair.warmair","youtube.com/user/borbiasz","sonicbids.com/band/Coldair","","Warsaw","","POLAND"
"Greta Svabo Bech","","facebook.com/gretasvabobech","youtube.com/gretasvabobech","","","Tórshavn","","FAROE ISLANDS"
"The Eastern Sea","","facebook.com/theeasternsea","youtube.com/user/theeasternsea","","","Austin","TX",""
"La Canalla","lacanalla.bandcamp.com/","facebook.com/pages/LA-CANALLA/110598845619087","youtube.com/user/lacanallachipi","sonicbids.com/band/LaCanalla","","Sevilla","","SPAIN"
"Tumbleweed Wanderers","","facebook.com/tumbleweedwanderers","youtube.com/user/tumbleweedwanderers","","","Oakland","CA",""
"Prides","","facebook.com/pridesband","youtube.com/user/pridesband","","","Glasgow","","UK-SCOTLAND"
"L.A.","latheband.com","facebook.com/laoficial","youtube.com/user/LAVideoChannel?feature=watch","sonicbids.com/band/LA6","","Mallorca","","SPAIN"
"Doe Paoro","doepaoro.bandcamp.com","facebook.com/doepaoro","youtube.com/doepaoro","sonicbids.com/band/DoePaoro","","Brooklyn","NY",""
"Cherub","","facebook.com/Cherublamusica","youtube.com/user/CHERUBlamusica","","","Nashville","TN",""
"Me and the Bees","","facebook.com/pages/Me-and-the-bees/163151755674?fref=ts","youtube.com/watch?v=s6PwBjPAGLs","","","Barcelona","","SPAIN"
"Monokino","monokino.com","facebook.com/monokino","youtube.com/user/MonokinoOfficial/videos","sonicbids.com/band/monokino","","Amsterdam","","THE NETHERLANDS"
"Dub Fx","","facebook.com/dubfx","youtube.com/user/dubfx11","","","Melbourne","VIC","AUSTRALIA"
"YB","","","youtcom/user/ybrube.ocks","","","Seoul","","SOUTH KOREA"
"Lydia Loveless","","facebook.com/pages/Lydia-Loveless/141806382514011","youtube.com/channel/HCLmDxZRVuYdY","","","Coshocton","OH",""
"Buffalo Killers","","facebook.com/buffalokillers","","","","Cincinnati","OH",""
"The Casket Girls","","facebook.com/casketgirls","","","","Savannah","GA",""
"Dott","","facebook.com/dottmusic","","","","Galway","","IRELAND"
"The Stargazer Lilies","","facebook.com/pages/The-Stargazer-Lilies/161756103866261","","","","New York","NY",""
"Luke Winslow-King","","facebook.com/LukeWinslowKingMusic","youtube.com/lukewkb","","","New Orleans","LA",""
"LYS","","https://www.facebook.com/lysmusic","http://www.youtube.com/user/Nykolasmusic","","","Rennes","","FRANCE"
"Desert Noises","","facebook.com/desertnoises","youtube.com/user/Desertnoises","","","Provo","UT",""
"The Belle Game","thebellegame.com","facebook.com/thebellegame","youtube.com/user/TheBelleGame","sonicbids.com/band/TheBelleGame","","Vancouver ","BC","CANADA"
"Temples","","facebook.com/templesofficial","youtube.com/user/TemplesOfficial","","","Kettering","","UK-ENGLAND"
"Rey Pila","","facebook.com/ReyPilaOfficial/info","","","","Mexico City","","MEXICO"
"Jeremy Messersmith","","https://www.facebook.com/jeremymessersmithmusic","http://www.youtube.com/channel/UCz0COzwgiAh70b5xSREW1wA","","","Minneapolis","MN",""
"JoyCut","","facebook.com/JoyCutOfficial","","","","Bologna","","ITALY"
"HAERTS","","https://www.facebook.com/haertsmusic","http://www.youtube.com/user/HAERTSVEVO/videos","","","New York","NY",""
"Chuck Mead & His Grassy Knoll Boys","","https://www.facebook.com/pages/Chuck-Mead/136632049680211www.facebook.com/Ch","","","","Nashville","TN",""
"Sentimental City Romance","reverbnation.com/sentimentalcityromance","facebook.com/sentimentalcitymusic","youtube.com/watch?v=F5q6aeK-Rqk","sonicbids.com/band/SentimentalCityRomance","","Tokyo","","JAPAN"
"HAPPY","happy-net.main.jp","facebook.com/ABANDHAPPY","","sonicbids.com/band/HAPPY2","","Kyoto","","JAPAN"
"G. Love","","https://www.facebook.com/glovespecialsauce","http://www.youtube.com/user/phillyglove","","","Philadelphia","PA",""
"Tensnake","","https://www.facebook.com/tensnake#!/tensnake","http://www.youtube.com/user/tensnakeofficial?feature=c4-overview","","","Hamburg","","GERMANY"
"The Parrots","","facebook.com/pages/The-Parrots/129051160458912?fref=ts","youtube.com/channel/UCY0IkU_IN2pj6L_6KA8oaCg?feature=watch","","","Madrid","","SPAIN"
"Quantic","","facebook.com/quanticmusic","youtube.com/user/quanticmusic","","","Bogota","","COLOMBIA"
"Arkells","arkells.ca","facebook.com/arkells","youtube.com/arkellsofficial","sonicbids.com/band/Arkells","","Hamilton","ON","CANADA"
"Ballet School","","http://www.facebook.com/balletschoolband","http://www.youtube.com/user/balletschoolofficial","","","Berlin","","GERMANY"
"Gochag Askarov Ensemble","www.qochaqesgerov.az","www.youtube.com/watch?v=yUnC4x5bkNY","vimeo.com/7145323","sonicbids.com/band/GochagAskarov3","","Baku","","AZERBAIJAN"
"Moving Units","","http://www.facebook.com/movingunits","https://www.youtube.com/MovingUnits","","","Los Angeles","CA",""
"Conner Youngblood","conneryoungblood.com","","","sonicbids.com/band/ConnerYoungblood","","Dallas","TX",""
"Kiko Veneno","kikoveneno.net","facebook.com/pages/Kiko-Veneno/195977623775157","","sonicbids.com/band/KikoVeneno","","Madrid","","SPAIN"
"The Wilderness of Manitoba","popguru.ca/artists/the-wilderness-of-manitoba/","www.facebook.com/wildernessofmanitoba?","www.youtube.com/user/wildernessofmanitoba?","sonicbids.com/band/TheWildernessofManitoba","","Toronto","ON","CANADA"
"Kabul Dreams","itunes.apple.com/us/album/plastic-words/id637799072","facebook.com/pages/Kabul-Dreams/162718785677","youtube.com/KabulDreams","sonicbids.com/band/KabulDreams","","Kabul","","AFGHANISTAN "
"Stevie Stone","","","","","","St Louis","MO",""
"Mayday","","facebook.com/maydaymusic","","","","Miami","FL",""
"The Strypes","thestrypes.com/","facebook.com/TheStrypes","youtube.com/user/TheStrypesVEVO?feature=watch","sonicbids.com/band/TheStrypes2","","Cavan","","IRELAND"
"Angel Olsen","","","","","","Chicago","IL",""
"Solids","facebook.com/pages/solids/125445507468473","facebook.com/pages/solids/125445507468473","","sonicbids.com/band/Solids","","Montreal","QC","CANADA"
"Tom Brosseau","","facebook.com/tom.brosseau.7","youtube.com/artist/tom-brosseau","","","Los Angeles","CA",""
"Jay Arner","jayarner.tumblr.com","facebook.com/jayarnervancouver","youtube.com/jayarner","sonicbids.com/band/JayArner","","Vancouver","BC","CANADA"
"Brass Bed","","facebook.com/BrassBed","","","","Lafayette","LA",""
"Shelby Earl","","facebook.com/shelbyearlmusician","youtube.com/GoLuckySongs","","","Seattle","WA",""
"Solander","solander.se","facebook.com/solandersweden","youtu.be/ICRV_dXgKnQ","sonicbids.com/band/Solander","","Malmö","","SWEDEN"
"Keaton Simons","keatonsimons.com","facebook.com/keatonsimonsmusic","youtube.com/keatonsimons06","sonicbids.com/band/KeatonSimons3","","Los Angeles","CA",""
"Dawn Landes","dawnlandes.com","facebook.com/dawnlandes","youtube.com/funmachinemusic","sonicbids.com/band/DawnLandes2","","Brooklyn","NY",""
"Sam Roberts Band","","facebook.com/OfficialSamRobertsBand","youtube.com/samrobertsband","","","Montreal","QC","CANADA"
